Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name,Country
BR0934,DLR0034,BMW-M4,28658523,3,DT00442,15,4,2018,Isotta Fraschini Motors,Chevrolet India Motors,BMW, Haiti
BR0935,DLR0014,MG-M251,16238960,2,DT00443,18,12,2018,Isotta Fraschini Motors,Audi Motors,MG, Haiti
BR0938,DLR0221,Hyu-M161,9244356,2,DT00443,30,7,2018,Isotta Fraschini Motors,Austin  Motors,Hyundai, Haiti
BR0939,DLR0201,Ren-M131,19316154,2,DT00444,3,4,2018,Isotta Fraschini Motors,Vauxhall Motors,Renault, Haiti
BR0940,DLR0181,Toy-M101,1419756,1,DT00444,6,12,2018,Isotta Fraschini Motors,Singer Motors,Toyota, Haiti
BR0941,DLR0095,Sub-M95,14535884,2,DT00445,5,4,2018,Isuzu Motors,Isuzu Motors,Subaru, Honduras
BR0942,DLR0075,Hon-M65,3972716,2,DT00445,8,12,2018,Isuzu Motors,Gumpert Motors,Honda, Honduras
BR0943,DLR0055,Cad-M35,2450338,1,DT00446,12,8,2018,Isuzu Motors,Facel Vega Motors,Cadillac, Honduras
BR0945,DLR0015,MG-M252,9724176,2,DT00447,19,12,2018,Isuzu Motors,Autobianchi Motors,MG, Honduras
BR0947,DLR0242,Tat-M192,3118018,2,DT00449,26,11,2018,Isuzu Motors,H Street Playhouse,Tata, Honduras
BR0949,DLR0202,Ren-M132,22871226,3,DT00450,4,4,2018,Isuzu Motors,Venturi Motors,Renault, Honduras
BR0950,DLR0182,Toy-M102,23969172,3,DT00450,7,12,2018,Isuzu Motors,Skoda Motors,Toyota, Honduras
BR0953,DLR0056,Cad-M36,19165328,2,DT00451,13,8,2018,Iveco Motors,Ferrari Motors,Cadillac, Hungary
BR0955,DLR0016,Jee-M253,2321419,1,DT00451,20,12,2018,Iveco Motors,Auto-Union Motors,Jeep, Hungary
BR0958,DLR0223,Hyu-M163,16851660,3,DT00452,1,8,2018,Iveco Motors,Wolseley  Motors,Hyundai, Hungary
BR0959,DLR0203,Toy-M133,8544438,2,DT00452,5,4,2018,Iveco Motors,Volkswagen Motors,Toyota, Hungary
BR0960,DLR0183,Toy-M103,9396554,2,DT00453,8,12,2018,Iveco Motors,Smart Motors,Toyota, Hungary
BR0961,DLR0097,Tes-M97,25965132,3,DT00453,7,4,2018,Jaguar Motors,Jaguar Motors,Tesla, Iceland
BR0963,DLR0057,Cad-M37,1200316,2,DT00454,14,8,2018,Jaguar Motors,Fiat Motors,Cadillac, Iceland
BR0964,DLR0037,Mer-M7,3368813,1,DT00454,18,4,2018,Jaguar Motors,Citroën Motors,Mercedes-Benz, Iceland
BR0965,DLR0017,Jee-M254,14113876,2,DT00455,21,12,2018,Jaguar Motors,Auverland Motors,Jeep, Iceland
BR0966,DLR0184,Mar-M144,9830183,1,DT00455,5,1,2018,Auverland Motors,Spyker Motors,Maruti Suzuki, Azerbaijan
BR0967,DLR0244,Tat-M194,1911273,3,DT00456,28,11,2018,Jaguar Motors,Hupmobile Building,Tata, Iceland
BR0968,DLR0224,Hyu-M164,9416402,2,DT00456,2,8,2018,Jaguar Motors,Standard  Motors,Hyundai, Iceland
BR0969,DLR0204,Toy-M134,8836730,1,DT00457,6,4,2018,Jaguar Motors,Volkswagen do Brasil Motors,Toyota, Iceland
BR0970,DLR0184,Toy-M104,9597689,1,DT00459,9,12,2018,Jaguar Motors,Spyker Motors,Toyota, Iceland
BR0971,DLR0098,Tes-M98,19511448,3,DT00460,8,4,2018,Jeep Motors,Jeep Motors,Tesla, India
BR0972,DLR0078,Hon-M68,29121171,3,DT00460,11,12,2018,Jeep Motors,Hennessey Motors,Honda, India
BR0973,DLR0058,Cad-M38,3505652,1,DT00461,15,8,2018,Jeep Motors,Fiat do Brasil Motors,Cadillac, India
BR0974,DLR0038,Mer-M8,28307304,3,DT00462,19,4,2018,Jeep Motors,Cizeta-Moroder Motors,Mercedes-Benz, India
BR0975,DLR0018,Vol-M255,13098728,2,DT00462,22,12,2018,Jeep Motors,Bentley Motors,Volkswagen, India
BR0978,DLR0225,Mah-M165,14235956,2,DT00463,3,8,2018,Jeep Motors,Talbot  Motors,Mahindra, India
BR0979,DLR0205,Vol-M135,5550443,1,DT00463,7,4,2018,Jeep Motors,Volkswagen South Africa Motors,Volkswagen, India
BR0980,DLR0185,Toy-M105,27165489,3,DT00464,10,12,2018,Jeep Motors,SsangYong Motors,Toyota, India
BR0981,DLR0099,Lex-M99,29188608,3,DT00465,9,4,2018,Jensen Motors,Jensen Motors,Lexus, Indonesia
BR0983,DLR0059,Cad-M39,24586674,3,DT00465,16,8,2018,Jensen Motors,Fiat India Motors,Cadillac, Indonesia
BR0984,DLR0039,Dod-M9,7543192,1,DT00466,20,4,2018,Jensen Motors,Dacia Motors,Dodge, Indonesia
BR0985,DLR0019,Vol-M256,7381760,1,DT00466,23,12,2018,Jensen Motors,Bitter Motors,Volkswagen, Indonesia
BR0987,DLR0246,Toy-M196,13406360,2,DT00467,30,11,2018,Jensen Motors,Jones Motor Company,Toyota, Indonesia
BR0988,DLR0226,Mah-M166,26598294,3,DT00467,4,8,2018,Jensen Motors,Das Motors,Mahindra, Indonesia
BR0989,DLR0206,Vol-M136,6871871,1,DT00468,8,4,2018,Jensen Motors,Volvo Motors,Volkswagen, Indonesia
BR0990,DLR0186,Toy-M106,9420182,2,DT00468,11,12,2018,Jensen Motors,Standard-Triumph Motors,Toyota, Indonesia
BR0993,DLR0060,Che-M40,22304289,3,DT00469,17,8,2018,JPX Motors,"Fisker, Karma Motors",Chevrolet, Iran
BR0994,DLR0040,Jee-M10,4731537,1,DT00470,21,4,2018,JPX Motors,"Daewoo, Saehan, Chevrolet Korea Motors",Jeep, Iran
BR0995,DLR0020,Vol-M257,26065980,3,DT00470,24,12,2018,JPX Motors,BMW Motors,Volkswagen, Iran
BR0997,DLR0247,Toy-M197,2021596,2,DT00471,1,12,2018,JPX Motors,Kindel Building,Toyota, Iran
BR0998,DLR0227,Mah-M167,1392885,3,DT00471,5,8,2018,JPX Motors,Ramani Motors,Mahindra, Iran
BR0999,DLR0207,Mar-M137,6364987,1,DT00472,9,4,2018,JPX Motors,Westfield Motors,Maruti Suzuki, Iran
BR1001,DLR0101,Toy-M101,9765765,1,DT00473,11,4,2018,Kia Motors,Kia Motors,Toyota, Iraq
BR10026,DLR0068,For-M18,1287088,1,DT00473,5,6,2018,Saab Motors,GAZ Motors,Ford, Paraguay
BR1003,DLR0061,Che-M41,3056898,3,DT00474,18,8,2018,Kia Motors,Ford America Motors,Chevrolet, Iraq
BR1004,DLR0041,Jee-M11,22310235,3,DT00475,22,4,2018,Kia Motors,DAF Motors,Jeep, Iraq
BR1005,DLR0021,Vol-M258,7205844,3,DT00476,25,12,2018,Kia Motors,Bond Motors,Volkswagen, Iraq
BR1008,DLR0228,Mah-M168,8300430,1,DT00476,6,8,2018,Kia Motors,Deccan Motors,Mahindra, Iraq
BR10086,DLR0069,For-M19,19539196,2,DT00477,6,6,2018,SAIC Motor Motors,Geo Motors,Ford, Peru
BR1012,DLR0082,Hyu-M72,1890776,2,DT00478,15,12,2018,Koenigsegg Motors,Honda Motors,Hyundai, Ireland
BR1013,DLR0062,Che-M42,14296038,2,DT00478,19,8,2018,Koenigsegg Motors,Ford Australia Motors,Chevrolet, Ireland
BR1014,DLR0042,Jee-M12,3272100,3,DT00479,23,4,2018,Koenigsegg Motors,Daihatsu Motors,Jeep, Ireland
BR10146,DLR0070,For-M20,14208710,2,DT00479,7,6,2018,Saleen Motors,Gilbern Motors,Ford, Philippines
BR1015,DLR0022,Vol-M259,6323832,3,DT00480,26,12,2018,Koenigsegg Motors,Borgward (including Goliath and Lloyd) Motors,Volkswagen, Ireland
BR1017,DLR0249,Toy-M199,16918773,3,DT00480,3,12,2018,Koenigsegg Motors,Acura Motors,Toyota, Ireland
BR1019,DLR0209,Mar-M139,5745982,2,DT00481,11,4,2018,Koenigsegg Motors,Zastava Motors,Maruti Suzuki, Ireland
BR1020,DLR0189,Vol-M109,4346106,1,DT00481,14,12,2018,Koenigsegg Motors,Sunbeam Motors,Volkswagen, Ireland
BR10206,DLR0071,For-M21,14538244,2,DT00482,8,6,2018,Samsung Motors,Ginetta Motors,Ford, Pitcairn Islands (UK)
BR1021,DLR0103,Toy-M103,7065574,2,DT00482,13,4,2018,KTM Motors,KTM Motors,Toyota, Isle of Man (UK)
BR1023,DLR0063,Che-M43,8672176,1,DT00483,20,8,2018,KTM Motors,Ford do Brasil Motors,Chevrolet, Isle of Man (UK)
BR1025,DLR0023,Vol-M260,1659618,2,DT00483,27,12,2018,KTM Motors,Bristol Motors,Volkswagen, Isle of Man (UK)
BR1026,DLR0185,Mar-M145,5461590,2,DT00484,6,1,2018,Bentley Motors,SsangYong Motors,Maruti Suzuki, Bahamas
BR1027,DLR0250,Toy-M200,17649146,2,DT00484,4,12,2018,KTM Motors,Aixam-Mega (including Arola) Motors,Toyota, Isle of Man (UK)
BR1028,DLR0230,Mah-M170,8682432,1,DT00485,8,8,2018,KTM Motors,Zion Automobils,Mahindra, Isle of Man (UK)
BR1029,DLR0210,Mar-M140,26993892,3,DT00485,12,4,2018,KTM Motors,ZAZ Motors,Maruti Suzuki, Isle of Man (UK)
BR1032,DLR0084,Hyu-M74,7163899,1,DT00486,17,12,2018,Lada Motors,Hudson Motors,Hyundai, Israel
BR10326,DLR0073,For-M23,14987548,2,DT00486,10,6,2018,Santa Matilde Motors,GMC Motors,Ford, Portugal
BR1034,DLR0044,Ram-M14,3072957,1,DT00487,25,4,2018,Lada Motors,,Ram, Israel
BR1035,DLR0024,Nis-M261,8956949,1,DT00487,28,12,2018,Lada Motors,British Leyland Motors,Nissan, Israel
BR1037,DLR0251,Toy-M201,7217151,3,DT00488,5,12,2018,Lada Motors,Alfa Romeo Motors,Toyota, Israel
BR10386,DLR0074,For-M24,17253633,3,DT00488,11,6,2018,Santana Motors,GTA Spano Motors,Ford, Puerto Rico (US)
BR1039,DLR0211,Mar-M141,11622186,2,DT00489,13,4,2018,Lada Motors,ZIL Motors,Maruti Suzuki, Israel
BR1040,DLR0191,Agr-M111,7803453,1,DT00489,16,12,2018,Lada Motors,Tata Motors,Agrale, Israel
BR1041,DLR0105,Toy-M105,19224651,3,DT00490,15,4,2018,Lamborghini Motors,Lamborghini Motors,Toyota, Italy
BR1043,DLR0065,Che-M45,15231956,2,DT00492,22,8,2018,Lamborghini Motors,Ford India Motors,Chevrolet, Italy
BR1044,DLR0045,Ram-M15,29809104,3,DT00493,26,4,2018,Lamborghini Motors,Delahaye Motors,Ram, Italy
BR10446,DLR0075,For-M25,6639066,2,DT00493,12,6,2018,Saturn Motors,Gumpert Motors,Ford, Qatar
BR1045,DLR0025,Nis-M262,5639958,2,DT00494,29,12,2018,Lamborghini Motors,Austin-Healey Motors,Nissan, Italy
BR1047,DLR0252,Toy-M202,8097915,3,DT00494,6,12,2018,Lamborghini Motors,Alpine Motors,Toyota, Italy
BR1048,DLR0232,Mah-M172,9541932,3,DT00495,10,8,2018,Lamborghini Motors,2008 NRHP-listed,Mahindra, Italy
BR1049,DLR0212,Mar-M142,7574786,1,DT00495,14,4,2018,Lamborghini Motors,,Maruti Suzuki, Italy
BR1050,DLR0192,Agr-M112,6865194,3,DT00496,17,12,2018,Lamborghini Motors,Tatra Motors,Agrale, Italy
BR10506,DLR0076,For-M26,1784735,1,DT00496,13,6,2018,Scion Motors,Healey Motors,Ford, Romania
BR1051,DLR0106,Toy-M106,22519947,3,DT00498,16,4,2018,Lancia Motors,Lancia Motors,Toyota, Jamaica
BR1052,DLR0086,Kia-M76,7886144,2,DT00498,19,12,2018,Lancia Motors,Hummer Motors,Kia, Jamaica
BR1053,DLR0066,Che-M46,349526,1,DT00499,23,8,2018,Lancia Motors,Freightliner Motors,Chevrolet, Jamaica
BR1055,DLR0026,Nis-M263,9672447,3,DT00499,30,12,2018,Lancia Motors,"Austin, Rover Motors",Nissan, Jamaica
BR10566,DLR0077,Lin-M27,3027222,1,DT00500,14,6,2018,Seat Motors,Heinkel Motors,Lincoln, Russia
BR1058,DLR0233,Mah-M173,1464319,1,DT00501,11,8,2018,Lancia Motors,Blankinship Motor Company Building,Mahindra, Jamaica
BR1059,DLR0213,Mar-M143,6375040,1,DT00502,15,4,2018,Lancia Motors,DKW Motors,Maruti Suzuki, Jamaica
BR1060,DLR0193,Agr-M113,7823304,3,DT00502,18,12,2018,Lancia Motors,Tazzari Motors,Agrale, Jamaica
BR1061,DLR0107,Toy-M107,9518214,1,DT00503,17,4,2018,Land Rover Motors,Land Rover Motors,Toyota, Japan
BR10626,DLR0078,Lin-M28,7448026,2,DT00503,15,6,2018,Shelby SuperCars Motors,Hennessey Motors,Lincoln, Rwanda
BR1063,DLR0067,Che-M47,9643727,1,DT00504,24,8,2018,Land Rover Motors,FSO Motors,Chevrolet, Japan
BR1065,DLR0027,Nis-M264,11103922,2,DT00505,31,12,2018,Land Rover Motors,Bugatti Motors,Nissan, Japan
BR1067,DLR0254,Toy-M204,12080535,3,DT00505,8,12,2018,Land Rover Motors,"AMC, Eagle Motors",Toyota, Japan
BR1068,DLR0234,Mah-M174,14341460,2,DT00507,12,8,2018,Land Rover Motors,Bohn Motor Company Automobile Dealership,Mahindra, Japan
BR10686,DLR0079,Lin-M29,18270696,3,DT00509,16,6,2018,Simca Motors,Hillman Motors,Lincoln, Saint Barthélemy (France)
BR1070,DLR0194,Che-M114,8850410,2,DT00509,19,12,2018,Land Rover Motors,Tesla Motors,Chevrolet, Japan
BR1071,DLR0108,Vol-M108,5165328,3,DT00510,18,4,2018,Lexus Motors,Lexus Motors,Volkswagen, Jersey (UK)
BR1073,DLR0068,Che-M48,29103405,3,DT00510,25,8,2018,Lexus Motors,GAZ Motors,Chevrolet, Jersey (UK)
BR1074,DLR0048,For-M18,4341243,1,DT00511,29,4,2018,Lexus Motors,De Tomaso Motors,Ford, Jersey (UK)
BR10746,DLR0080,Lin-M30,1331514,2,DT00512,17,6,2018,Simca do Brasil Motors,Hindustan Motors,Lincoln, Saint Helena (UK)
BR1075,DLR0028,Nis-M265,946626,1,DT00512,1,1,2018,Lexus Motors,Buick Motors,Nissan, Jersey (UK)
BR1077,DLR0255,Toy-M205,3951769,1,DT00513,9,12,2018,Lexus Motors,Anadol Motors,Toyota, Jersey (UK)
BR1078,DLR0235,Mah-M175,8873398,2,DT00513,13,8,2018,Lexus Motors,Buick Automobile Company Building,Mahindra, Jersey (UK)
BR1079,DLR0215,Mar-M145,14598236,2,DT00514,17,4,2018,Lexus Motors,Wanderer Motors,Maruti Suzuki, Jersey (UK)
BR1080,DLR0195,Cit-M115,523765,1,DT00514,20,12,2018,Lexus Motors,Tornado Motors,Citroën, Jersey (UK)
BR10806,DLR0081,Bui-M31,18667524,2,DT00515,18,6,2018,Singer Motors,Holden Motors,Buick, Saint Kitts and Nevis
BR1083,DLR0069,Che-M49,12686360,2,DT00515,26,8,2018,Ligier Motors,Geo Motors,Chevrolet, Jordan
BR1086,DLR0186,Mar-M146,1457835,1,DT00516,7,1,2018,Bitter Motors,Standard-Triumph Motors,Maruti Suzuki, Bahrain
BR1087,DLR0256,Toy-M206,1512679,1,DT00516,10,12,2018,Ligier Motors,Ariel Motors,Toyota, Jordan
BR1088,DLR0236,Mah-M176,8412846,1,DT00517,14,8,2018,Ligier Motors,Cadillac Automobile Company Building,Mahindra, Jordan
BR1092,DLR0090,Nis-M80,9454887,1,DT00519,23,12,2018,Lincoln Motors,,Nissan, Kazakhstan
BR1093,DLR0070,Che-M50,9927018,1,DT00519,27,8,2018,Lincoln Motors,Gilbern Motors,Chevrolet, Kazakhstan
BR1094,DLR0050,For-M20,27861795,3,DT00520,1,5,2018,Lincoln Motors,Donkervoort Motors,Ford, Kazakhstan
BR1098,DLR0237,Mah-M177,12375153,3,DT00520,15,8,2018,Lincoln Motors,Casa de cadillac,Mahindra, Kazakhstan
BR10986,DLR0084,Cad-M34,5803186,2,DT00521,21,6,2018,Spyker Motors,Hudson Motors,Cadillac, Saint Pierre and Miquelon (France)
BR1099,DLR0217,Mar-M147,5741370,3,DT00523,19,4,2018,Lincoln Motors,Izh  Motors,Maruti Suzuki, Kazakhstan
BR1101,DLR0111,Agr-M111,9378756,1,DT00523,21,4,2018,Lotus Motors,Lotus Motors,Agrale, Kenya
BR1102,DLR0091,Nis-M81,3829077,1,DT00524,24,12,2018,Lotus Motors,Invicta Motors,Nissan, Kenya
BR1103,DLR0071,Che-M51,5339272,1,DT00524,28,8,2018,Lotus Motors,Ginetta Motors,Chevrolet, Kenya
BR1104,DLR0051,For-M21,2186159,1,DT00525,2,5,2018,Lotus Motors,Edsel Motors,Ford, Kenya
BR1105,DLR0031,Nis-M268,2349414,3,DT00526,4,1,2018,Lotus Motors,Caterham Motors,Nissan, Kenya
BR1107,DLR0258,Ren-M208,4359082,1,DT00526,12,12,2018,Lotus Motors,,Renault, Kenya
BR1108,DLR0238,Mah-M178,798600,1,DT00527,16,8,2018,Lotus Motors,Cass Motor Sales,Mahindra, Kenya
BR1110,DLR0198,Fia-M118,4186433,1,DT00528,23,12,2018,Lotus Motors,Turner Motors,Fiat, Kenya
BR11106,DLR0086,Cad-M36,4118441,1,DT00528,23,6,2018,Standard-Triumph Motors,Hummer Motors,Cadillac, Samoa
BR1111,DLR0112,Agr-M112,16902318,3,DT00529,22,4,2018,LTI Motors,LTI Motors,Agrale, Kiribati
BR1112,DLR0092,Nis-M82,7682953,1,DT00530,25,12,2018,LTI Motors,Isdera Motors,Nissan, Kiribati
BR1113,DLR0072,GMC-M52,16163871,3,DT00531,29,8,2018,LTI Motors,Glas Motors,GMC, Kiribati
BR1114,DLR0052,For-M22,6567519,1,DT00531,3,5,2018,LTI Motors,e.GO Mobile Motors,Ford, Kiribati
BR1117,DLR0259,Ren-M209,3086199,3,DT00532,13,12,2018,LTI Motors,Asia Motors Motors,Renault, Kiribati
BR1118,DLR0239,Tat-M179,773370,2,DT00533,17,8,2018,LTI Motors,Claremore Auto Dealership,Tata, Kiribati
BR1121,DLR0113,Agr-M113,6757582,1,DT00534,23,4,2018,LuAZ Motors,LuAZ Motors,Agrale," Korea, North"
BR1123,DLR0073,GMC-M53,20381646,3,DT00535,30,8,2018,LuAZ Motors,GMC Motors,GMC," Korea, North"
BR1125,DLR0033,Nis-M270,5501066,2,DT00535,6,1,2018,LuAZ Motors,Chevrolet Motors,Nissan," Korea, North"
BR1127,DLR0260,Ren-M210,20558646,3,DT00536,14,12,2018,LuAZ Motors,Aston Martin Motors,Renault," Korea, North"
BR1128,DLR0240,Tat-M180,5880062,2,DT00536,18,8,2018,LuAZ Motors,Clemens Automobile Company Building,Tata," Korea, North"
BR11286,DLR0089,Cad-M39,6676518,3,DT00537,26,6,2018,Sunbeam Motors,Infiniti Motors,Cadillac, Saudi Arabia
BR1129,DLR0220,Mar-M150,4716180,1,DT00538,22,4,2018,LuAZ Motors,Morris  Motors,Maruti Suzuki," Korea, North"
BR1130,DLR0200,Hon-M120,15259290,3,DT00539,25,12,2018,LuAZ Motors,UAZ Motors,Honda," Korea, North"
BR1135,DLR0034,Sko-M271,15299630,2,DT00539,7,1,2018,Lynx Motors,Chevrolet India Motors,Skoda," Korea, South"
BR1137,DLR0261,Ren-M211,10784660,2,DT00540,15,12,2018,Lynx Motors,Audi Motors,Renault," Korea, South"
BR1138,DLR0241,Tat-M181,9838939,1,DT00541,19,8,2018,Lynx Motors,Colman Automotive Building,Tata," Korea, South"
BR1140,DLR0201,Mer-M121,6480690,2,DT00541,26,12,2018,Lynx Motors,Vauxhall Motors,Mercedes-Benz," Korea, South"
BR11406,DLR0091,Che-M41,341128,2,DT00542,28,6,2018,Tata Motors,Invicta Motors,Chevrolet, Serbia
BR1141,DLR0115,Cit-M115,2672576,2,DT00542,25,4,2018,Mahindra Motors,Mahindra Motors,Citroën, Kosovo
BR1143,DLR0075,GMC-M55,14912856,2,DT00543,1,9,2018,Mahindra Motors,Gumpert Motors,GMC, Kosovo
BR1145,DLR0035,Sko-M272,573260,1,DT00543,8,1,2018,Mahindra Motors,Chrysler Motors,Skoda, Kosovo
BR1146,DLR0187,Mar-M147,9112182,1,DT00544,8,1,2018,BMW Motors,Studebaker Motors,Maruti Suzuki, Bangladesh
BR11466,DLR0092,Che-M42,14865483,3,DT00546,29,6,2018,Tatra Motors,Isdera Motors,Chevrolet, Seychelles
BR1147,DLR0262,Kia-M212,17356910,2,DT00546,16,12,2018,Mahindra Motors,Autobianchi Motors,Kia, Kosovo
BR1148,DLR0242,Tat-M182,5429292,1,DT00547,20,8,2018,Mahindra Motors,H Street Playhouse,Tata, Kosovo
BR1149,DLR0222,Mar-M152,394149,1,DT00548,24,4,2018,Mahindra Motors,Riley  Motors,Maruti Suzuki, Kosovo
BR1150,DLR0202,Mer-M122,693802,1,DT00548,27,12,2018,Mahindra Motors,Venturi Motors,Mercedes-Benz, Kosovo
BR1151,DLR0116,Cit-M116,20009418,3,DT00549,26,4,2018,Marcos Motors,Marcos Motors,Citroën, Kuwait
BR1152,DLR0096,Nis-M86,22099773,3,DT00550,29,12,2018,Marcos Motors,Iveco Motors,Nissan, Kuwait
BR11526,DLR0093,Che-M43,18326772,2,DT00550,30,6,2018,Tazzari Motors,Iso Motors,Chevrolet, Sierra Leone
BR1155,DLR0036,Sko-M273,6991308,2,DT00551,9,1,2018,Marcos Motors,Chrysler Europe Motors,Skoda, Kuwait
BR1157,DLR0263,Kia-M213,4808656,2,DT00552,17,12,2018,Marcos Motors,Auto-Union Motors,Kia, Kuwait
BR1158,DLR0243,Tat-M183,16911087,3,DT00552,21,8,2018,Marcos Motors,Howard Motor Company Building,Tata, Kuwait
BR11586,DLR0094,Che-M44,3413709,3,DT00553,1,7,2018,Tesla Motors,Isotta Fraschini Motors,Chevrolet, Singapore
BR1159,DLR0223,Hyu-M153,4377730,2,DT00554,25,4,2018,Marcos Motors,Wolseley  Motors,Hyundai, Kuwait
BR1162,DLR0097,Nis-M87,13501758,2,DT00555,30,12,2018,Marlin Motors,Jaguar Motors,Nissan, Kyrgyzstan
BR1163,DLR0077,GMC-M57,27236946,3,DT00556,3,9,2018,Marlin Motors,Heinkel Motors,GMC, Kyrgyzstan
BR1164,DLR0057,Lin-M27,1589669,1,DT00556,8,5,2018,Marlin Motors,Fiat Motors,Lincoln, Kyrgyzstan
BR11646,DLR0095,Che-M45,8817572,1,DT00557,2,7,2018,Tornado Motors,Isuzu Motors,Chevrolet, Sint Maarten (Netherlands)
BR1165,DLR0037,Sko-M274,4594208,1,DT00557,10,1,2018,Marlin Motors,Citroën Motors,Skoda, Kyrgyzstan
BR1167,DLR0264,Kia-M214,17273871,3,DT00558,18,12,2018,Marlin Motors,Auverland Motors,Kia, Kyrgyzstan
BR1168,DLR0244,Tat-M184,7550560,1,DT00559,22,8,2018,Marlin Motors,Hupmobile Building,Tata, Kyrgyzstan
BR1170,DLR0204,Peu-M124,9062583,1,DT00559,29,12,2018,Marlin Motors,Volkswagen do Brasil Motors,Peugeot, Kyrgyzstan
BR11706,DLR0096,Che-M46,8765382,1,DT00560,3,7,2018,Toyota Motors,Iveco Motors,Chevrolet, Slovakia
BR1171,DLR0118,Fia-M118,8396223,1,DT00560,28,4,2018,Maruti Motors,Maruti Motors,Fiat, Laos
BR1172,DLR0098,Nis-M88,363498,1,DT00561,31,12,2018,Maruti Motors,Jeep Motors,Nissan, Laos
BR1173,DLR0078,GMC-M58,14665640,2,DT00562,4,9,2018,Maruti Motors,Hennessey Motors,GMC, Laos
BR1174,DLR0058,Lin-M28,8311743,3,DT00562,9,5,2018,Maruti Motors,Fiat do Brasil Motors,Lincoln, Laos
BR1175,DLR0038,Mit-M275,6379479,3,DT00564,11,1,2018,Maruti Motors,Cizeta-Moroder Motors,Mitsubishi, Laos
BR1177,DLR0265,Hon-M215,7818633,3,DT00564,19,12,2018,Maruti Motors,Bentley Motors,Honda, Laos
BR1178,DLR0245,Tat-M185,16935201,3,DT00565,23,8,2018,Maruti Motors,Jennings Ford Automobile Dealership,Tata, Laos
BR1179,DLR0225,Hyu-M155,1863259,1,DT00565,27,4,2018,Maruti Motors,Talbot  Motors,Hyundai, Laos
BR1180,DLR0205,Peu-M125,23562717,3,DT00566,30,12,2018,Maruti Motors,Volkswagen South Africa Motors,Peugeot, Laos
BR1181,DLR0119,For-M119,4386508,2,DT00566,29,4,2018,Maserati Motors,Maserati Motors,Ford, Latvia
BR1182,DLR0099,Nis-M89,14603685,3,DT00567,1,1,2018,Maserati Motors,Jensen Motors,Nissan, Latvia
BR11826,DLR0098,Che-M48,11941370,2,DT00568,5,7,2018,Turner Motors,Jeep Motors,Chevrolet, Solomon Islands
BR1183,DLR0079,Acu-M59,860789,1,DT00569,5,9,2018,Maserati Motors,Hillman Motors,Acura, Latvia
BR1184,DLR0059,Lin-M29,1241180,2,DT00570,10,5,2018,Maserati Motors,Fiat India Motors,Lincoln, Latvia
BR1188,DLR0246,Tat-M186,16800074,2,DT00570,24,8,2018,Maserati Motors,Jones Motor Company,Tata, Latvia
BR1189,DLR0226,Hyu-M156,1397563,1,DT00571,28,4,2018,Maserati Motors,Das Motors,Hyundai, Latvia
BR1190,DLR0206,Peu-M126,9479098,2,DT00572,31,12,2018,Maserati Motors,Volvo Motors,Peugeot, Latvia
BR1192,DLR0100,Riv-M90,18138627,3,DT00572,2,1,2018,Mastretta Motors,JPX Motors,Rivian, Lebanon
BR1193,DLR0080,Acu-M60,23134212,3,DT00573,6,9,2018,Mastretta Motors,Hindustan Motors,Acura, Lebanon
BR1194,DLR0060,Lin-M30,14471634,2,DT00573,11,5,2018,Mastretta Motors,"Fisker, Karma Motors",Lincoln, Lebanon
BR11946,DLR0100,Che-M50,4533018,3,DT00574,7,7,2018,UAZ Motors,JPX Motors,Chevrolet, Somaliland
BR1195,DLR0040,Mit-M277,12731434,2,DT00574,13,1,2018,Mastretta Motors,"Daewoo, Saehan, Chevrolet Korea Motors",Mitsubishi, Lebanon
BR1197,DLR0267,Hon-M217,15725676,3,DT00575,21,12,2018,Mastretta Motors,BMW Motors,Honda, Lebanon
BR1198,DLR0247,Tat-M187,18205968,2,DT00575,25,8,2018,Mastretta Motors,Kindel Building,Tata, Lebanon
BR1199,DLR0227,Hyu-M157,25054869,3,DT00576,29,4,2018,Mastretta Motors,Ramani Motors,Hyundai, Lebanon
BR1200,DLR0207,Ren-M127,5217794,1,DT00577,1,1,2018,Mastretta Motors,Westfield Motors,Renault, Lebanon
BR12006,DLR0101,Che-M51,9179190,3,DT00578,8,7,2018,Vauxhall Motors,Kia Motors,Chevrolet, South Africa
BR1202,DLR0101,Riv-M91,9356885,1,DT00578,3,1,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Kia Motors,Rivian, Lesotho
BR1203,DLR0081,Acu-M61,4954303,1,DT00579,7,9,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Holden Motors,Acura, Lesotho
BR1204,DLR0061,Bui-M31,23814543,3,DT00579,12,5,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Ford America Motors,Buick, Lesotho
BR1205,DLR0041,BMW-M1,20119176,3,DT00580,14,1,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",DAF Motors,BMW, Lesotho
BR1207,DLR0001,Hon-M218,20098230,3,DT00581,22,12,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",AC Cars Motors,Honda, Lesotho
BR1208,DLR0248,Tat-M188,1115865,3,DT00581,26,8,2018,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",AC Cars Motors,Tata, Lesotho
